genome_id,genome_name,genome_length,contigs,checkm_completeness,checkm_contamination,genome_quality,qc_pass,mlst,cgmlst_hc10,genetic_group,split,assembly_accession,biosample_accession,bioproject_accession
1280.59448,Staphylococcus aureus CFSA13SA041,2852825,41,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59448,hidden_test,JABVLY000000000,SAMN14997102,PRJNA633996
1280.59449,Staphylococcus aureus CFSA16SA059,2809259,10,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59449,train,JABVMS000000000,SAMN15184477,PRJNA633996
1280.59450,Staphylococcus aureus CFSA15SA081,2768987,39,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59450,train,JABVMU000000000,SAMN15184475,PRJNA633996
1280.59451,Staphylococcus aureus CFSA15SA094,2786590,43,99.6,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59451,train,JABVMT000000000,SAMN15184476,PRJNA633996
1280.59452,Staphylococcus aureus CFSA13SA018,2787883,41,99.6,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59452,train,JABVMV000000000,SAMN15184473,PRJNA633996
1280.59453,Staphylococcus aureus CFSA12SA071,2793549,46,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59453,train,JABVMX000000000,SAMN15184471,PRJNA633996
1280.59454,Staphylococcus aureus CFSA12SA068,2792862,47,99.6,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59454,train,JABVMY000000000,SAMN15184470,PRJNA633996
1280.59455,Staphylococcus aureus CFSA13SA001,2779428,35,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59455,train,JABVMW000000000,SAMN15184472,PRJNA633996
1280.59456,Staphylococcus aureus CFSA12SA067,2800731,48,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59456,train,JABVMZ000000000,SAMN15184469,PRJNA633996
1280.59457,Staphylococcus aureus CFSA12SA065,2794552,38,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59457,train,JABVNB000000000,SAMN15184467,PRJNA633996
1280.59458,Staphylococcus aureus CFSA12SA066,2797687,38,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59458,hidden_test,JABVNA000000000,SAMN15184468,PRJNA633996
1280.59459,Staphylococcus aureus CFSA12SA061,2814430,46,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.338,,cgmlst_hc10:nogroup:1280.59459,train,JABVNE000000000,SAMN15184464,PRJNA633996
1280.59460,Staphylococcus aureus CFSA12SA064,2901372,44,99.8,0.2,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59460,train,JABVNC000000000,SAMN15184466,PRJNA633996
1280.59461,Staphylococcus aureus CFSA12SA062,2816171,46,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.338,,cgmlst_hc10:nogroup:1280.59461,calibration,JABVND000000000,SAMN15184465,PRJNA633996
1280.59462,Staphylococcus aureus CFSA12SA058,2802324,33,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59462,train,JABVNF000000000,SAMN15184463,PRJNA633996
1280.59463,Staphylococcus aureus CFSA12SA057,2791994,35,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59463,hidden_test,JABVNG000000000,SAMN15184462,PRJNA633996
1280.59464,Staphylococcus aureus CFSA12SA053,2762294,35,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59464,train,JABVNH000000000,SAMN15184461,PRJNA633996
1280.59465,Staphylococcus aureus CFSA12SA030,2809715,56,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59465,train,JABVNJ000000000,SAMN15184459,PRJNA633996
1280.59466,Staphylococcus aureus CFSA12SA016,2804011,34,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59466,calibration,JABVNL000000000,SAMN15184457,PRJNA633996
1280.59467,Staphylococcus aureus CFSA12SA018,2762993,44,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59467,hidden_test,JABVNK000000000,SAMN15184458,PRJNA633996
1280.59468,Staphylococcus aureus CFSA12SA013,2792666,37,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59468,train,JABVNM000000000,SAMN15184456,PRJNA633996
1280.59469,Staphylococcus aureus CFSA12SA042,2813034,42,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1376,,cgmlst_hc10:nogroup:1280.59469,calibration,JABVNI000000000,SAMN15184460,PRJNA633996
1280.59470,Staphylococcus aureus CFSA12SA010,2759528,34,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.9,,cgmlst_hc10:nogroup:1280.59470,train,JABVNN000000000,SAMN15184455,PRJNA633996
1280.59471,Staphylococcus aureus CLSA92,2695592,20,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.5,,cgmlst_hc10:nogroup:1280.59471,train,JABVNO000000000,SAMN14997546,PRJNA633996
1280.59472,Staphylococcus aureus CLSA91,2723080,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.88,,cgmlst_hc10:nogroup:1280.59472,calibration,JABVNP000000000,SAMN14997545,PRJNA633996
1280.59473,Staphylococcus aureus CLSA87,2765504,40,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59473,calibration,JABVNR000000000,SAMN14997543,PRJNA633996
1280.59474,Staphylococcus aureus CLSA72,2633101,16,99.2,0.0,Good,True,MLST.Staphylococcus_aureus.398,,cgmlst_hc10:nogroup:1280.59474,hidden_test,JABVOG000000000,SAMN14997528,PRJNA633996
1280.59475,Staphylococcus aureus CLSA71,2751400,22,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59475,train,JABVOH000000000,SAMN14997527,PRJNA633996
1280.59476,Staphylococcus aureus CLSA68,2756849,15,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59476,train,JABVOK000000000,SAMN14997524,PRJNA633996
1280.59477,Staphylococcus aureus CLSA69,2747132,20,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59477,train,JABVOJ000000000,SAMN14997525,PRJNA633996
1280.59478,Staphylococcus aureus CLSA65,2784931,14,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59478,hidden_test,JABVON000000000,SAMN14997521,PRJNA633996
1280.59479,Staphylococcus aureus CLSA67,2812011,40,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.630,,cgmlst_hc10:nogroup:1280.59479,train,JABVOL000000000,SAMN14997523,PRJNA633996
1280.59480,Staphylococcus aureus CLSA63,2725291,18,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.5,,cgmlst_hc10:nogroup:1280.59480,train,JABVOP000000000,SAMN14997519,PRJNA633996
1280.59481,Staphylococcus aureus CLSA73,2727404,15,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59481,calibration,JABVOF000000000,SAMN14997529,PRJNA633996
1280.59482,Staphylococcus aureus CLSA62,2835748,14,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59482,train,JABVOQ000000000,SAMN14997518,PRJNA633996
1280.59483,Staphylococcus aureus CLSA86,2756570,15,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59483,calibration,JABVNS000000000,SAMN14997542,PRJNA633996
1280.59484,Staphylococcus aureus CLSA85,2823888,24,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59484,calibration,JABVNT000000000,SAMN14997541,PRJNA633996
1280.59485,Staphylococcus aureus CLSA84,2741714,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.6,,cgmlst_hc10:nogroup:1280.59485,train,JABVNU000000000,SAMN14997540,PRJNA633996
1280.59486,Staphylococcus aureus CLSA90,2715201,19,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.2315,,cgmlst_hc10:nogroup:1280.59486,hidden_test,JABVNQ000000000,SAMN14997544,PRJNA633996
1280.59487,Staphylococcus aureus CLSA83,2751241,24,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.5,,cgmlst_hc10:nogroup:1280.59487,train,JABVNV000000000,SAMN14997539,PRJNA633996
1280.59488,Staphylococcus aureus CLSA82,3031092,49,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59488,calibration,JABVNW000000000,SAMN14997538,PRJNA633996
1280.59489,Staphylococcus aureus CLSA79,2783989,19,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59489,train,JABVNZ000000000,SAMN14997535,PRJNA633996
1280.59490,Staphylococcus aureus CLSA81,2735364,40,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.121,,cgmlst_hc10:nogroup:1280.59490,hidden_test,JABVNX000000000,SAMN14997537,PRJNA633996
1280.59491,Staphylococcus aureus CLSA80,2800131,49,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.2829,,cgmlst_hc10:nogroup:1280.59491,train,JABVNY000000000,SAMN14997536,PRJNA633996
1280.59492,Staphylococcus aureus CLSA78,2734072,34,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.121,,cgmlst_hc10:nogroup:1280.59492,train,JABVOA000000000,SAMN14997534,PRJNA633996
1280.59493,Staphylococcus aureus CLSA76,2759055,13,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59493,calibration,JABVOC000000000,SAMN14997532,PRJNA633996
1280.59494,Staphylococcus aureus CLSA77,2712793,18,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.398,,cgmlst_hc10:nogroup:1280.59494,hidden_test,JABVOB000000000,SAMN14997533,PRJNA633996
1280.59495,Staphylococcus aureus CLSA75,2765529,21,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59495,hidden_test,JABVOD000000000,SAMN14997531,PRJNA633996
1280.59496,Staphylococcus aureus CLSA70,2752265,18,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59496,hidden_test,JABVOI000000000,SAMN14997526,PRJNA633996
1280.59497,Staphylococcus aureus CLSA74,2706350,8,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1920,,cgmlst_hc10:nogroup:1280.59497,train,JABVOE000000000,SAMN14997530,PRJNA633996
1280.59498,Staphylococcus aureus CLSA60,2646652,18,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59498,calibration,JABVOS000000000,SAMN14997516,PRJNA633996
1280.59499,Staphylococcus aureus CLSA66,2731054,10,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59499,train,JABVOM000000000,SAMN14997522,PRJNA633996
1280.59500,Staphylococcus aureus CLSA64,2684756,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59500,hidden_test,JABVOO000000000,SAMN14997520,PRJNA633996
1280.59501,Staphylococcus aureus CLSA61,2659945,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.398,,cgmlst_hc10:nogroup:1280.59501,train,JABVOR000000000,SAMN14997517,PRJNA633996
1280.59502,Staphylococcus aureus CLSA58,2708381,18,100.0,0.0,Good,True,,,cgmlst_hc10:nogroup:1280.59502,train,JABVOU000000000,SAMN14997514,PRJNA633996
1280.59503,Staphylococcus aureus CLSA59,2707537,17,100.0,0.0,Good,True,,,cgmlst_hc10:nogroup:1280.59503,hidden_test,JABVOT000000000,SAMN14997515,PRJNA633996
1280.59504,Staphylococcus aureus CLSA56,2728881,14,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59504,hidden_test,JABVOW000000000,SAMN14997512,PRJNA633996
1280.59505,Staphylococcus aureus CLSA57,2693598,15,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59505,calibration,JABVOV000000000,SAMN14997513,PRJNA633996
1280.59506,Staphylococcus aureus CLSA54,2686438,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59506,train,JABVOY000000000,SAMN14997510,PRJNA633996
1280.59507,Staphylococcus aureus CLSA55,2688156,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59507,train,JABVOX000000000,SAMN14997511,PRJNA633996
1280.59508,Staphylococcus aureus CLSA52,3047491,56,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59508,train,JABVPA000000000,SAMN14997508,PRJNA633996
1280.59509,Staphylococcus aureus CLSA53,2958537,48,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59509,hidden_test,JABVOZ000000000,SAMN14997509,PRJNA633996
1280.59510,Staphylococcus aureus CLSA51,2833322,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59510,train,JABVPB000000000,SAMN14997507,PRJNA633996
1280.59511,Staphylococcus aureus CLSA49,2714205,10,99.8,0.2,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59511,train,JABVPD000000000,SAMN14997505,PRJNA633996
1280.59512,Staphylococcus aureus CLSA47,2711402,11,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59512,calibration,JABVPF000000000,SAMN14997503,PRJNA633996
1280.59513,Staphylococcus aureus CLSA50,2662168,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.398,,cgmlst_hc10:nogroup:1280.59513,train,JABVPC000000000,SAMN14997506,PRJNA633996
1280.59514,Staphylococcus aureus CLSA48,3016140,51,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59514,hidden_test,JABVPE000000000,SAMN14997504,PRJNA633996
1280.59515,Staphylococcus aureus CLSA43,2688754,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59515,hidden_test,JABVPJ000000000,SAMN14997499,PRJNA633996
1280.59516,Staphylococcus aureus CLSA46,2688104,15,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59516,train,JABVPG000000000,SAMN14997502,PRJNA633996
1280.59517,Staphylococcus aureus CLSA45,2685850,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59517,train,JABVPH000000000,SAMN14997501,PRJNA633996
1280.59518,Staphylococcus aureus CLSA44,2681200,13,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.72,,cgmlst_hc10:nogroup:1280.59518,train,JABVPI000000000,SAMN14997500,PRJNA633996
1280.59519,Staphylococcus aureus CLSA42,2692535,14,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59519,calibration,JABVPK000000000,SAMN14997498,PRJNA633996
1280.59520,Staphylococcus aureus CLSA39,2812299,55,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.5,,cgmlst_hc10:nogroup:1280.59520,calibration,JABVPN000000000,SAMN14997495,PRJNA633996
1280.59521,Staphylococcus aureus CLSA41,2712948,14,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.7,,cgmlst_hc10:nogroup:1280.59521,train,JABVPL000000000,SAMN14997497,PRJNA633996
1280.59522,Staphylococcus aureus CLSA40,2780472,54,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.5,,cgmlst_hc10:nogroup:1280.59522,hidden_test,JABVPM000000000,SAMN14997496,PRJNA633996
1280.59523,Staphylococcus aureus CLSA38,2743484,21,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.5,,cgmlst_hc10:nogroup:1280.59523,train,JABVPO000000000,SAMN14997494,PRJNA633996
1280.59524,Staphylococcus aureus CLSA36,3035778,49,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59524,calibration,JABVPQ000000000,SAMN14997492,PRJNA633996
1280.59525,Staphylococcus aureus CLSA34,2957981,44,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59525,calibration,JABVPS000000000,SAMN14997490,PRJNA633996
1280.59526,Staphylococcus aureus CLSA35,2981290,43,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59526,train,JABVPR000000000,SAMN14997491,PRJNA633996
1280.59527,Staphylococcus aureus CLSA37,2692033,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.15,,cgmlst_hc10:nogroup:1280.59527,hidden_test,JABVPP000000000,SAMN14997493,PRJNA633996
1280.59528,Staphylococcus aureus CLSA31,2956747,44,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59528,train,JABVPV000000000,SAMN14997487,PRJNA633996
1280.59529,Staphylococcus aureus CLSA32,2832327,13,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59529,train,JABVPU000000000,SAMN14997488,PRJNA633996
1280.59530,Staphylococcus aureus CLSA33,2707823,18,100.0,0.0,Good,True,,,cgmlst_hc10:nogroup:1280.59530,hidden_test,JABVPT000000000,SAMN14997489,PRJNA633996
1280.59531,Staphylococcus aureus CLSA30,2687298,10,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59531,train,JABVPW000000000,SAMN14997486,PRJNA633996
1280.59532,Staphylococcus aureus CLSA29,2785880,13,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59532,train,JABVPX000000000,SAMN14997485,PRJNA633996
1280.59533,Staphylococcus aureus CLSA27,2916366,46,98.9,0.2,Good,True,MLST.Staphylococcus_aureus.239,,cgmlst_hc10:nogroup:1280.59533,hidden_test,JABVPZ000000000,SAMN14997483,PRJNA633996
1280.59534,Staphylococcus aureus CLSA28,2834633,13,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59534,train,JABVPY000000000,SAMN14997484,PRJNA633996
1280.59535,Staphylococcus aureus CLSA26,2760944,11,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59535,hidden_test,JABVQA000000000,SAMN14997482,PRJNA633996
1280.59536,Staphylococcus aureus CLSA25,2813079,14,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59536,train,JABVQB000000000,SAMN14997481,PRJNA633996
1280.59537,Staphylococcus aureus CLSA24,2833432,13,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59537,train,JABVQC000000000,SAMN14997480,PRJNA633996
1280.59538,Staphylococcus aureus CLSA23,2839109,14,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59538,train,JABVQD000000000,SAMN14997479,PRJNA633996
1280.59539,Staphylococcus aureus CLSA22,2894621,21,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59539,train,JABVQE000000000,SAMN14997478,PRJNA633996
1280.59540,Staphylococcus aureus CLSA18,2770521,20,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59540,train,JABVQI000000000,SAMN14997474,PRJNA633996
1280.59541,Staphylococcus aureus CLSA20,2834738,18,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59541,train,JABVQG000000000,SAMN14997476,PRJNA633996
1280.59542,Staphylococcus aureus CLSA21,2799143,14,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.188,,cgmlst_hc10:nogroup:1280.59542,calibration,JABVQF000000000,SAMN14997477,PRJNA633996
1280.59543,Staphylococcus aureus CLSA19,2813481,14,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59543,train,JABVQH000000000,SAMN14997475,PRJNA633996
1280.59544,Staphylococcus aureus CLSA16,2772172,19,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59544,train,JABVQK000000000,SAMN14997472,PRJNA633996
1280.59545,Staphylococcus aureus CLSA17,2772460,22,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59545,train,JABVQJ000000000,SAMN14997473,PRJNA633996
1280.59546,Staphylococcus aureus CLSA15,2770024,21,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59546,train,JABVQL000000000,SAMN14997471,PRJNA633996
1280.59547,Staphylococcus aureus CLSA14,2771146,19,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59547,train,JABVQM000000000,SAMN14997470,PRJNA633996
1280.59548,Staphylococcus aureus CLSA13,2770541,21,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59548,train,JABVQN000000000,SAMN14997469,PRJNA633996
1280.59549,Staphylococcus aureus CLSA11,2772177,20,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59549,train,JABVQP000000000,SAMN14997467,PRJNA633996
1280.59550,Staphylococcus aureus CLSA12,2728558,22,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59550,train,JABVQO000000000,SAMN14997468,PRJNA633996
1280.59551,Staphylococcus aureus CLSA10,2772904,19,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59551,train,JABVQQ000000000,SAMN14997466,PRJNA633996
1280.59553,Staphylococcus aureus CLSA08,2772102,21,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59553,hidden_test,JABVQR000000000,SAMN14997465,PRJNA633996
1280.59554,Staphylococcus aureus CLSA07,2773771,21,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.20,,cgmlst_hc10:nogroup:1280.59554,calibration,JABVQS000000000,SAMN14997464,PRJNA633996
1280.59555,Staphylococcus aureus CFSA17SA104,2758864,31,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59555,train,JABVQW000000000,SAMN14997454,PRJNA633996
1280.59556,Staphylococcus aureus CFSA17SA106,2784116,42,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59556,calibration,JABVQU000000000,SAMN14997456,PRJNA633996
1280.59557,Staphylococcus aureus CFSA17SA103,2722085,19,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.6,,cgmlst_hc10:nogroup:1280.59557,train,JABVQX000000000,SAMN14997453,PRJNA633996
1280.59558,Staphylococcus aureus CFSA17SA105,2784819,42,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59558,hidden_test,JABVQV000000000,SAMN14997455,PRJNA633996
1280.59559,Staphylococcus aureus CFSA17SA102,2723233,18,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.6,,cgmlst_hc10:nogroup:1280.59559,hidden_test,JABVQY000000000,SAMN14997452,PRJNA633996
1280.59560,Staphylococcus aureus CFSA17SA100,2750536,9,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59560,train,JABVRA000000000,SAMN14997450,PRJNA633996
1280.59561,Staphylococcus aureus CFSA17SA099,2798105,38,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59561,train,JABVRB000000000,SAMN14997449,PRJNA633996
1280.59562,Staphylococcus aureus CFSA17SA098,2700365,16,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.398,,cgmlst_hc10:nogroup:1280.59562,train,JABVRC000000000,SAMN14997448,PRJNA633996
1280.59563,Staphylococcus aureus CFSA17SA101,2755584,11,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59563,hidden_test,JABVQZ000000000,SAMN14997451,PRJNA633996
1280.59564,Staphylococcus aureus CFSA17SA096,2848861,33,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.30,,cgmlst_hc10:nogroup:1280.59564,train,JABVRE000000000,SAMN14997446,PRJNA633996
1280.59565,Staphylococcus aureus CFSA17SA095,2765668,18,100.0,0.0,Good,True,,,cgmlst_hc10:nogroup:1280.59565,train,JABVRF000000000,SAMN14997445,PRJNA633996
1280.59566,Staphylococcus aureus CFSA17SA097,2673254,50,100.0,0.2,Good,True,MLST.Staphylococcus_aureus.398,,cgmlst_hc10:nogroup:1280.59566,train,JABVRD000000000,SAMN14997447,PRJNA633996
1280.59567,Staphylococcus aureus CFSA17SA094,2809081,11,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59567,train,JABVRG000000000,SAMN14997444,PRJNA633996
1280.59568,Staphylococcus aureus CFSA17SA092,2809286,10,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.1,,cgmlst_hc10:nogroup:1280.59568,hidden_test,JABVRH000000000,SAMN14997443,PRJNA633996
1280.59569,Staphylococcus aureus CFSA17SA090,2770175,19,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.5,,cgmlst_hc10:nogroup:1280.59569,train,JABVRJ000000000,SAMN14997441,PRJNA633996
1280.59570,Staphylococcus aureus CFSA17SA089,2797760,44,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.338,,cgmlst_hc10:nogroup:1280.59570,train,JABVRK000000000,SAMN14997440,PRJNA633996
1280.59571,Staphylococcus aureus CFSA17SA091,2765529,17,100.0,0.0,Good,True,,,cgmlst_hc10:nogroup:1280.59571,calibration,JABVRI000000000,SAMN14997442,PRJNA633996
1280.59572,Staphylococcus aureus CFSA17SA088,2748930,31,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59572,train,JABVRL000000000,SAMN14997439,PRJNA633996
1280.59573,Staphylococcus aureus CFSA17SA087,2764274,33,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59573,hidden_test,JABVRM000000000,SAMN14997438,PRJNA633996
1280.59574,Staphylococcus aureus CFSA17SA086,2749751,33,100.0,0.0,Good,True,MLST.Staphylococcus_aureus.59,,cgmlst_hc10:nogroup:1280.59574,train,JABVRN000000000,SAMN14997437,PRJNA633996
