genome_id,mlst_group,cluster,is_representative,partition
1280.59876,ST1232,nogroup:1280.59876,True,calibration
1280.9919,ST22,hc10:3266,True,train
1280.8565,ST22,hc10:1050,True,train
1280.9964,ST22,hc10:2967,True,train
1413373.3,ST398,hc10:837,True,train
1413391.3,ST398,hc10:11687,True,train
1280.59882,STsolo_1280.59882,nogroup:1280.59882,True,test
1280.9487,ST22,hc10:3807,True,train
1280.8739,ST22,hc10:2874,True,train
1280.7405,ST22,hc10:2325,True,train
1280.59907,ST965,nogroup:1280.59907,True,calibration
1280.8574,ST22,hc10:2848,True,train
1280.9873,ST15,hc10:3848,True,train
1280.8736,ST22,hc10:2602,True,train
1280.59847,STsolo_1280.59847,nogroup:1280.59847,True,train
1280.8457,ST22,hc10:2834,True,train
1280.8151,ST1,hc10:2792,True,train
1280.8055,ST15,hc10:2784,True,train
1280.8231,ST1224,hc10:2554,True,train
1280.59848,ST944,nogroup:1280.59848,True,calibration
1280.59850,ST59,nogroup:1280.59850,True,train
1280.9716,ST15,hc10:2076,True,train
1280.9793,ST36,hc10:3836,True,calibration
1280.9840,ST121,hc10:2374,True,train
1280.59849,ST30,nogroup:1280.59849,True,test
1280.59875,ST398,nogroup:1280.59875,True,train
1280.59897,ST59,nogroup:1280.59897,True,train
1280.8698,ST36,hc10:2599,True,calibration
1280.9893,ST22,hc10:2381,True,train
1280.8209,ST30,hc10:2550,True,test
1280.59851,STsolo_1280.59851,nogroup:1280.59851,True,train
1280.9424,ST36,hc10:3801,True,calibration
1280.9918,ST36,hc10:2959,True,calibration
1280.59869,ST59,nogroup:1280.59869,True,train
1280.9823,ST15,hc10:2655,True,train
1280.59868,ST45,nogroup:1280.59868,True,calibration
1280.9749,ST22,hc10:2639,True,train
1280.9420,ST22,hc10:2889,True,train
1280.8599,ST22,hc10:1052,True,train
1280.8489,ST30,hc10:1374,True,test
1280.59904,ST88,nogroup:1280.59904,True,train
1280.9913,ST36,hc10:2385,True,calibration
1280.8242,ST22,hc10:2556,True,train
1280.8674,ST59,hc10:2597,True,train
1280.59872,ST398,nogroup:1280.59872,True,train
1280.8518,ST36,hc10:3757,True,calibration
1280.8807,ST45,hc10:3238,True,calibration
1280.59892,ST59,nogroup:1280.59892,True,train
1280.25078,ST22,hc10:18502,True,train
1280.9859,ST22,hc10:1090,True,train
1280.8271,ST582,hc10:2811,True,calibration
1280.8519,ST2046,hc10:1045,True,train
1413392.3,ST398,hc10:11688,True,train
1280.8409,ST22,hc10:3738,True,train
1280.9936,ST22,hc10:3863,True,train
1280.9788,ST3529,hc10:2080,True,train
1280.9817,ST22,hc10:2936,True,train
1280.8421,ST72,hc10:1041,True,test
1280.8700,ST36,hc10:4470,True,calibration
1280.8646,ST34,hc10:2596,True,test
1280.8803,ST8,hc10:2611,True,train
1280.9408,ST36,hc10:2886,True,calibration
1280.9753,ST22,hc10:2641,True,train
1280.9902,ST34,hc10:1095,True,test
1280.8394,ST22,hc10:2574,True,train
1280.9824,ST88,hc10:2656,True,train
1280.8567,ST36,hc10:3764,True,calibration
1280.8563,ST22,hc10:3763,True,train
1280.59755,ST338,nogroup:1280.59755,True,calibration
1280.59802,ST338,nogroup:1280.59802,True,calibration
1280.9860,ST22,hc10:1091,True,train
1280.59422,ST59,nogroup:1280.59422,True,train
1280.8129,ST45,hc10:3711,True,calibration
1280.8388,ST22,hc10:2048,True,train
1280.59856,ST88,nogroup:1280.59856,True,train
1413384.3,ST398,hc10:6825,True,train
1280.8575,ST22,hc10:3227,True,train
1280.59857,ST1,nogroup:1280.59857,True,train
1280.59861,ST1,nogroup:1280.59861,True,train
1280.9842,ST45,hc10:2659,True,calibration
1280.8211,ST54,hc10:2551,True,test
1280.8329,ST1163,hc10:3727,True,test
1280.8701,ST36,hc10:1774,True,calibration
1280.59863,ST1,nogroup:1280.59863,True,train
1280.9742,ST30,hc10:3253,True,test
1280.8724,ST30,hc10:2871,True,test
1280.8670,ST22,hc10:2062,True,train
1280.59866,ST59,nogroup:1280.59866,True,train
1280.9744,ST22,hc10:3254,True,train
1280.8718,ST36,hc10:3783,True,calibration
1280.8494,ST22,hc10:1769,True,train
1280.8766,ST250,hc10:2605,True,train
1280.59888,ST338,nogroup:1280.59888,True,calibration
1280.9993,ST291,hc10:2971,True,calibration
1280.8195,ST15,hc10:3214,True,train
1280.59859,ST1,nogroup:1280.59859,True,train
1280.8213,ST5,hc10:2804,True,train
1280.8312,ST22,hc10:1370,True,train
1280.59854,ST7,nogroup:1280.59854,True,test
1280.59746,ST59,nogroup:1280.59746,True,train
1280.59409,ST59,nogroup:1280.59409,True,train
1280.8008,ST22,hc10:1023,True,train
1280.59428,ST59,nogroup:1280.59428,True,train
1280.59430,ST59,nogroup:1280.59430,True,train
1280.9866,ST22,hc10:3847,True,train
1280.59440,STsolo_1280.59440,nogroup:1280.59440,True,test
1280.9896,ST22,hc10:2150,True,train
1280.8649,ST22,hc10:2861,True,train
1280.59403,ST59,nogroup:1280.59403,True,train
1280.8760,ST250,hc10:2876,True,train
1280.8187,ST109,hc10:2800,True,test
1280.59378,ST5,nogroup:1280.59378,True,train
1280.59379,ST7,nogroup:1280.59379,True,test
1280.9719,ST30,hc10:2368,True,test
1280.59380,ST59,nogroup:1280.59380,True,train
1280.8562,ST22,hc10:1048,True,train
1280.9758,ST22,hc10:3829,True,train
1280.9708,ST3456,hc10:2631,True,train
1280.59383,ST7,nogroup:1280.59383,True,test
1280.8835,ST3532,hc10:2884,True,test
1280.8776,ST22,hc10:1778,True,train
1280.9409,ST36,hc10:2615,True,calibration
1280.8276,ST2255,hc10:2812,True,calibration
1280.9924,ST22,hc10:3267,True,train
1280.10037,ST45,hc10:3607,True,calibration
1280.59736,ST59,nogroup:1280.59736,True,train
1280.59742,ST1,nogroup:1280.59742,True,train
1280.8707,ST34,hc10:2600,True,test
1280.9778,ST7,hc10:2079,True,test
1280.8539,ST22,hc10:3226,True,train
1280.9702,ST30,hc10:2910,True,test
1280.59444,ST59,nogroup:1280.59444,True,train
1280.8568,ST22,hc10:2588,True,train
1280.8673,ST15,hc10:4469,True,train
1413599.3,ST398,hc10:16337,True,train
1280.59441,ST59,nogroup:1280.59441,True,train
1280.9831,ST22,hc10:1382,True,train
1413390.3,ST398,hc10:11686,True,train
1280.59715,ST59,nogroup:1280.59715,True,train
1280.59725,ST59,nogroup:1280.59725,True,train
1280.59867,ST59,nogroup:1280.59867,True,train
1280.7419,ST22,hc10:3201,True,train
1280.59903,ST965,nogroup:1280.59903,True,calibration
1280.8357,ST36,hc10:1039,True,calibration
1280.8077,ST22,hc10:2336,True,train
1280.59909,ST88,nogroup:1280.59909,True,train
1280.7413,ST36,hc10:2760,True,calibration
1280.59911,ST88,nogroup:1280.59911,True,train
1280.59714,ST59,nogroup:1280.59714,True,train
1413408.3,ST398,hc10:11691,True,train
1280.8435,ST22,hc10:3223,True,train
1280.59906,ST59,nogroup:1280.59906,True,train
1280.8235,ST6,hc10:3720,True,calibration
1280.8260,ST45,hc10:1033,True,calibration
1280.59900,ST239,nogroup:1280.59900,True,train
1280.59896,ST59,nogroup:1280.59896,True,train
1280.9473,ST30,hc10:2072,True,test
1280.8018,ST22,hc10:2779,True,train
1280.59898,ST398,nogroup:1280.59898,True,train
1280.59899,ST398,nogroup:1280.59899,True,train
1280.9821,ST22,hc10:2654,True,train
1280.8735,ST36,hc10:4471,True,calibration
1280.8265,ST45,hc10:3722,True,calibration
1280.9812,ST15,hc10:2372,True,train
1280.9715,ST22,hc10:2914,True,train
1280.59905,ST630,nogroup:1280.59905,True,calibration
1280.59912,ST59,hc10:20665,True,train
1280.9428,ST15,hc10:2892,True,train
1280.59878,ST398,nogroup:1280.59878,True,train
1280.8827,ST22,hc10:1063,True,train
1280.10017,ST59,hc10:1501,True,train
1280.7435,ST8,hc10:2329,True,train
1280.59887,ST59,nogroup:1280.59887,True,train
1280.8090,ST22,hc10:3707,True,train
1280.9801,ST15,hc10:2651,True,train
1280.9711,ST22,hc10:2632,True,train
1280.8264,ST45,hc10:3217,True,calibration
1280.9427,ST22,hc10:1064,True,train
1280.8138,ST8,hc10:2543,True,train
1280.59908,ST59,nogroup:1280.59908,True,train
1280.8275,ST1535,hc10:1034,True,calibration
1280.59910,ST59,hc10:20664,True,train
1280.8467,ST22,hc10:2356,True,train
1280.9920,ST36,hc10:1385,True,calibration
1280.4916,ST8,hc10:12212,True,train
1280.8423,ST1281,hc10:2576,True,test
1280.59879,ST398,nogroup:1280.59879,True,train
1280.59873,ST59,nogroup:1280.59873,True,train
1280.7411,ST22,hc10:2759,True,train
1280.59880,ST88,nogroup:1280.59880,True,train
1280.8073,ST22,hc10:2039,True,train
1280.9971,ST3423,hc10:3872,True,test
1280.8001,ST30,hc10:2778,True,test
1413387.3,ST97,hc10:7145,True,calibration
1280.7912,ST123,hc10:3686,True,train
1280.59881,ST59,nogroup:1280.59881,True,train
1280.7439,ST30,hc10:2519,True,test
1280.9760,ST22,hc10:3830,True,train
1280.8825,ST22,hc10:2071,True,train
1280.7953,ST2450,hc10:2529,True,calibration
1280.8759,ST15,hc10:2067,True,train
1280.59870,ST59,nogroup:1280.59870,True,train
1280.9871,ST182,hc10:2378,True,calibration
1280.8229,ST39,hc10:1031,True,train
1280.8461,ST15,hc10:1044,True,train
1280.59871,ST398,nogroup:1280.59871,True,train
1280.8101,ST5,hc10:2538,True,train
1280.9944,ST30,hc10:3866,True,test
1280.59886,ST59,nogroup:1280.59886,True,train
1280.59891,ST1821,nogroup:1280.59891,True,test
1280.9903,ST22,hc10:3855,True,train
1280.59893,ST59,nogroup:1280.59893,True,train
1280.8510,ST36,hc10:2357,True,calibration
1280.59894,ST1,nogroup:1280.59894,True,train
1280.59895,ST59,nogroup:1280.59895,True,train
1280.8542,ST22,hc10:2587,True,train
1280.8761,ST30,hc10:2877,True,test
1413399.3,ST398,hc10:7146,True,train
1280.8177,ST45,hc10:2796,True,calibration
1280.59890,ST59,nogroup:1280.59890,True,train
1280.8056,ST22,hc10:1024,True,train
1280.8430,ST22,hc10:3740,True,train
1280.9570,ST22,hc10:3809,True,train
1280.9736,ST3458,hc10:3252,True,test
1280.59514,ST239,nogroup:1280.59514,True,train
1280.4985,ST8,hc10:12244,True,train
1280.59522,ST5,nogroup:1280.59522,True,train
1422437.3,ST398,hc10:19102,True,train
1413331.3,ST398,hc10:1114,True,train
1422709.3,ST398,hc10:16318,True,train
1280.59520,ST5,nogroup:1280.59520,True,train
1280.4958,ST12,hc10:6770,True,train
1413447.3,STsolo_1413447.3,hc10:6840,True,calibration
1422643.3,ST398,hc10:19473,True,train
1280.39454,ST5,hc10:4818,True,train
1280.59519,ST15,nogroup:1280.59519,True,train
1280.59524,ST239,nogroup:1280.59524,True,train
1422416.3,ST398,hc10:19089,True,train
1280.7383,ST3426,hc10:2512,True,train
1422628.3,ST398,hc10:19650,True,train
1280.59530,STsolo_1280.59530,nogroup:1280.59530,True,calibration
1280.9767,ST8,hc10:3256,True,train
1280.9978,ST8,hc10:2673,True,train
1422700.3,ST398,hc10:19460,True,train
1280.4959,ST188,hc10:12231,True,test
1422529.3,ST398,hc10:19099,True,train
1280.9908,ST1693,hc10:2087,True,train
1280.59523,ST5,nogroup:1280.59523,True,train
1422497.3,ST398,hc10:19682,True,train
1422478.3,ST398,hc10:19119,True,train
1280.4925,ST1797,nogroup:1280.4925,True,train
1280.4992,ST8,hc10:6784,True,train
1280.59527,ST15,nogroup:1280.59527,True,train
1422702.3,ST398,hc10:19485,True,train
1280.39448,ST5,hc10:4812,True,train
1280.7414,ST8,hc10:2761,True,train
1280.59491,ST2829,nogroup:1280.59491,True,train
1280.8344,ST3074,hc10:2348,True,calibration
1280.4963,ST9,hc10:12233,True,test
1280.59495,ST7,nogroup:1280.59495,True,test
1280.39464,ST88,hc10:4828,True,train
1280.8328,ST3446,hc10:2566,True,calibration
1422454.3,ST398,hc10:19095,True,train
1280.8219,ST22,hc10:1369,True,train
1280.4949,ST188,hc10:6768,True,test
1422490.3,ST398,hc10:19676,True,train
1422719.3,ST398,hc10:19735,True,train
1280.59477,ST7,nogroup:1280.59477,True,test
1280.4998,ST109,hc10:15013,True,test
1422519.3,ST398,hc10:19132,True,train
1280.8615,ST1,hc10:2593,True,train
1422459.3,ST398,hc10:19111,True,train
1280.59484,ST188,nogroup:1280.59484,True,test
1422734.3,ST398,hc10:16347,True,train
1280.59487,ST5,nogroup:1280.59487,True,train
1422542.3,ST398,hc10:19143,True,train
1280.59490,ST121,nogroup:1280.59490,True,train
1413343.3,ST398,hc10:7133,True,train
1280.8269,ST8,hc10:2346,True,train
1422408.3,ST398,hc10:19457,True,train
1413586.3,ST398,hc10:6867,True,train
1280.59482,ST188,nogroup:1280.59482,True,test
1280.9901,ST1,hc10:3264,True,train
1280.59501,ST398,nogroup:1280.59501,True,train
1280.8190,ST8,hc10:2801,True,train
1280.8237,ST630,hc10:2555,True,calibration
1422413.3,ST398,hc10:19649,True,train
1280.59476,ST188,nogroup:1280.59476,True,test
1422610.3,ST398,hc10:19692,True,train
1280.59479,ST630,nogroup:1280.59479,True,calibration
1280.39452,ST8,hc10:4816,True,train
1280.59499,ST7,nogroup:1280.59499,True,test
1280.59480,ST5,nogroup:1280.59480,True,train
1280.25055,ST22,hc10:14226,True,train
1280.59526,ST239,nogroup:1280.59526,True,train
1280.24763,ST8,hc10:18072,True,train
1280.24959,ST22,hc10:17881,True,train
1280.24952,ST5,hc10:18497,True,train
1422750.3,ST398,hc10:16351,True,train
1280.24938,ST22,hc10:18483,True,train
1280.24831,ST5,hc10:18393,True,train
1280.24930,ST1,hc10:18475,True,train
1280.24912,ST22,hc10:18457,True,train
1280.25043,ST22,hc10:14220,True,train
1413485.3,ST398,hc10:6848,True,train
1280.24911,ST22,hc10:18456,True,train
1280.24963,ST22,hc10:17884,True,train
1280.24784,ST22,hc10:17834,True,train
1280.25030,ST59,hc10:14217,True,train
1280.24891,ST22,hc10:18436,True,train
1280.24877,ST8,hc10:17871,True,train
1280.25032,ST8,hc10:14219,True,train
1280.24848,ST22,hc10:18406,True,train
1280.24806,ST22,hc10:17848,True,train
1280.24983,ST2938,hc10:17904,True,train
1422685.3,ST398,hc10:19755,True,train
1280.24990,ST45,hc10:12713,True,calibration
1280.25161,ST22,hc10:14257,True,train
1280.25019,ST3734,hc10:18134,True,train
1280.24913,ST22,hc10:18458,True,train
1280.24996,ST22,hc10:18112,True,train
1280.24767,ST36,hc10:18075,True,calibration
1280.25104,ST22,hc10:18412,True,train
1280.24946,ST5,hc10:18491,True,train
1280.25096,ST22,hc10:14837,True,train
1280.25020,ST22,hc10:18135,True,train
1280.25103,ST8,hc10:18514,True,train
1280.24755,ST22,hc10:17821,True,train
1280.25074,ST22,hc10:18501,True,train
1280.25038,ST3673,hc10:12719,True,test
1280.25114,ST22,hc10:18519,True,train
1280.24955,ST22,hc10:17877,True,train
1280.25009,ST22,hc10:18090,True,train
1280.25150,ST22,hc10:14852,True,train
1280.25133,ST5,hc10:14248,True,train
1280.25127,ST5,hc10:14244,True,train
1280.25134,ST36,hc10:14249,True,calibration
1280.24942,ST22,hc10:18487,True,train
1280.24926,ST239,hc10:18471,True,train
1280.24869,ST1,hc10:18427,True,train
1280.25035,ST5,hc10:18138,True,train
1280.24837,ST22,hc10:17862,True,train
1280.24909,ST45,hc10:18454,True,calibration
1280.24768,ST22,hc10:18077,True,train
1280.25034,ST22,hc10:14578,True,train
1422648.3,ST398,hc10:19477,True,train
1280.24984,ST3734,hc10:18106,True,train
1280.24975,ST22,hc10:17896,True,train
1280.25123,ST22,hc10:14848,True,train
1280.25080,ST88,hc10:12724,True,train
1280.24905,ST22,hc10:18450,True,train
1280.25112,ST3740,hc10:18518,True,train
1280.24980,ST22,hc10:17901,True,train
1280.25048,ST22,hc10:14225,True,train
1280.25010,ST5,hc10:18126,True,train
1280.24833,ST5,hc10:18395,True,train
1280.24859,ST22,hc10:18417,True,train
1280.24950,ST78,hc10:18495,True,calibration
1280.24780,ST22,hc10:17830,True,train
1280.24797,ST22,hc10:17824,True,train
1280.24941,ST1,hc10:18486,True,train
1280.25075,ST22,hc10:14233,True,train
1280.51740,ST398,hc10:5217,True,train
1280.24898,ST46,hc10:18443,True,test
1280.25135,ST1,hc10:14850,True,train
1280.24863,ST22,hc10:18421,True,train
1280.24838,ST5,hc10:17863,True,train
1280.24907,ST22,hc10:18452,True,train
1280.24796,ST22,hc10:17846,True,train
1280.25095,ST22,hc10:14238,True,train
1280.25070,ST22,hc10:12721,True,train
1280.25052,ST22,hc10:18145,True,train
1280.24878,ST22,hc10:17872,True,train
1280.24850,ST22,hc10:18408,True,train
1280.25144,ST8,hc10:12730,True,train
1280.25050,ST22,hc10:14829,True,train
1280.25098,ST5,hc10:14839,True,train
1280.24776,ST36,hc10:18085,True,calibration
1280.8462,ST22,hc10:3745,True,train
1280.24817,ST22,hc10:18094,True,train
1280.24965,ST22,hc10:17886,True,train
1280.24807,ST1,hc10:17857,True,train
1280.24921,ST22,hc10:18466,True,train
1280.24903,ST36,hc10:18435,True,calibration
1280.25164,ST5,hc10:14260,True,train
1280.25045,ST22,hc10:14222,True,train
1280.25175,ST36,hc10:14269,True,calibration
1280.24870,ST22,hc10:17864,True,train
1422418.3,ST398,hc10:19458,True,train
1280.24803,ST45,hc10:17853,True,calibration
1280.24899,ST93,hc10:18444,True,test
1280.24861,ST526,hc10:18419,True,train
1280.24757,ST22,hc10:17823,True,train
1280.24885,ST22,hc10:18430,True,train
1280.24816,ST22,hc10:18093,True,train
1280.24887,ST22,hc10:18432,True,train
1280.24920,ST22,hc10:18465,True,train
1280.24842,ST22,hc10:18400,True,train
1280.24819,ST22,hc10:18096,True,train
1280.24774,ST22,hc10:18083,True,train
1422664.3,ST398,hc10:19713,True,train
1280.25058,ST22,hc10:18150,True,train
1280.24849,ST22,hc10:18407,True,train
1280.25143,ST3757,hc10:12729,True,train
1280.25084,ST22,hc10:18506,True,train
1280.25060,ST22,hc10:18152,True,train
1280.24966,ST59,hc10:17887,True,train
1280.25006,ST5,hc10:18122,True,train
1280.24897,ST22,hc10:18442,True,train
1280.24868,ST22,hc10:18426,True,train
1422680.3,ST398,hc10:19752,True,train
1280.24901,ST772,hc10:18446,True,test
1280.25091,ST7,hc10:18510,True,test
1280.24999,ST78,hc10:18115,True,calibration
1280.25126,ST22,hc10:14243,True,train
1280.24939,ST22,hc10:18484,True,train
1280.25090,ST3739,hc10:14236,True,calibration
1422463.3,ST398,hc10:19670,True,train
1280.24756,ST5,hc10:17822,True,train
1280.25130,ST30,hc10:14849,True,test
1280.25108,ST22,hc10:14843,True,train
1280.24821,ST22,hc10:18098,True,train
1280.25118,ST22,hc10:14847,True,train
1280.25158,ST1,hc10:12731,True,train
1280.25167,ST3846,hc10:14858,True,calibration
1280.24973,ST22,hc10:17894,True,train
1280.25012,ST22,hc10:18127,True,train
1280.25028,ST22,hc10:14215,True,train
1280.24814,ST22,hc10:18091,True,train
1280.24997,ST30,hc10:18113,True,test
1280.24795,ST8,hc10:17845,True,train
1280.24769,ST22,hc10:18078,True,train
1280.24793,ST94,hc10:17843,True,train
1280.24985,ST3824,hc10:18107,True,calibration
1280.25067,ST3738,hc10:14228,True,calibration
1280.25132,ST1,hc10:14247,True,train
1280.24855,ST22,hc10:18413,True,train
1280.25120,ST22,hc10:12956,True,train
1280.25057,ST3737,hc10:18149,True,calibration
1280.25109,ST22,hc10:18516,True,train
1280.25101,ST22,hc10:14240,True,train
1280.24949,ST22,hc10:18494,True,train
1280.25154,ST5,hc10:14856,True,train
1422660.3,ST398,hc10:19715,True,train
1280.25041,ST22,hc10:18142,True,train
1280.24953,ST22,hc10:18498,True,train
1280.25138,ST8,hc10:12727,True,train
1280.24957,ST22,hc10:17879,True,train
1280.25022,ST149,hc10:18137,True,test
1422746.3,ST398,hc10:16339,True,train
1280.24991,ST22,hc10:12714,True,train
1280.24987,ST22,hc10:12710,True,train
1280.24956,ST22,hc10:17878,True,train
1280.24845,ST22,hc10:18403,True,train
1280.25054,ST22,hc10:18147,True,train
1280.24760,ST3742,hc10:17826,True,test
1280.24839,ST59,hc10:18397,True,train
1280.24781,ST59,hc10:17831,True,train
1280.24922,ST22,hc10:18467,True,train
1280.24856,ST3727,hc10:18414,True,train
1280.25016,ST1456,hc10:18131,True,calibration
1280.24982,ST22,hc10:17903,True,train
1280.24822,ST22,hc10:18099,True,train
1280.25115,ST8,hc10:14844,True,train
1280.24886,ST80,hc10:18431,True,test
1280.25089,ST22,hc10:14235,True,train
1280.25008,ST5,hc10:18124,True,train
1280.25063,ST22,hc10:14833,True,train
1280.24928,ST5,hc10:18473,True,train
1280.25160,ST22,hc10:14256,True,train
1280.24993,ST22,hc10:18109,True,train
1280.24904,ST22,hc10:18449,True,train
1280.24809,ST22,hc10:17859,True,train
1280.59483,ST188,nogroup:1280.59483,True,test
1280.4945,ST45,hc10:12223,True,calibration
1280.59548,ST20,nogroup:1280.59548,True,test
1280.59550,ST20,nogroup:1280.59550,True,test
1422424.3,ST398,hc10:19083,True,train
1280.10042,ST1,hc10:1503,True,train
1422730.3,ST752,hc10:19501,True,test
1280.59549,ST20,nogroup:1280.59549,True,test
1422422.3,ST398,hc10:19092,True,train
1280.39458,ST5,hc10:4822,True,train
1280.59543,ST1,nogroup:1280.59543,True,train
1422745.3,ST398,hc10:19781,True,train
1280.59540,ST20,nogroup:1280.59540,True,test
1280.59545,ST20,nogroup:1280.59545,True,test
1280.8106,ST1,hc10:1366,True,train
1280.4982,ST8,hc10:6780,True,train
1422749.3,ST398,hc10:19459,True,train
1422720.3,ST398,hc10:19496,True,train
1280.59544,ST20,nogroup:1280.59544,True,test
1422535.3,ST398,hc10:19695,True,train
1280.59546,ST20,nogroup:1280.59546,True,test
1280.59551,ST20,nogroup:1280.59551,True,test
1280.59248,ST20,nogroup:1280.59248,True,test
1280.59246,ST59,nogroup:1280.59246,True,train
1280.4943,ST72,hc10:12222,True,test
1422621.3,ST398,hc10:19195,True,train
1422742.3,ST398,hc10:19463,True,train
1280.59245,ST20,nogroup:1280.59245,True,test
1280.59250,ST20,nogroup:1280.59250,True,test
1280.4941,ST8,hc10:6764,True,train
1280.59553,ST20,nogroup:1280.59553,True,test
1280.4927,ST72,hc10:12215,True,test
1280.59554,ST20,nogroup:1280.59554,True,test
1422600.3,ST3706,hc10:19714,True,test
1280.59247,ST20,nogroup:1280.59247,True,test
1280.4976,ST1,hc10:16949,True,train
1422453.3,ST398,hc10:19107,True,train
1280.59251,ST20,nogroup:1280.59251,True,test
1280.59541,ST1,nogroup:1280.59541,True,train
1280.59528,ST239,nogroup:1280.59528,True,train
1422741.3,ST398,hc10:19642,True,train
1280.59532,ST188,nogroup:1280.59532,True,test
1422707.3,ST398,hc10:19488,True,train
1280.59534,ST1,nogroup:1280.59534,True,train
1422531.3,ST398,hc10:19140,True,train
1280.10034,ST3448,hc10:2709,True,train
1280.4961,ST45,hc10:12232,True,calibration
1422706.3,ST398,hc10:19461,True,train
1280.8254,ST1,hc10:4466,True,train
1422552.3,ST398,hc10:19148,True,train
1280.9984,ST22,hc10:3874,True,train
1422466.3,ST398,hc10:19462,True,train
1280.25122,ST361,hc10:12725,True,test
1280.24866,ST22,hc10:18424,True,train
1280.4967,ST5,hc10:12235,True,train
1280.8767,ST1,hc10:3236,True,train
1280.59529,ST1,nogroup:1280.59529,True,train
1422442.3,ST398,hc10:19658,True,train
1280.59538,ST1,nogroup:1280.59538,True,train
1280.59539,ST1,nogroup:1280.59539,True,train
1280.8340,ST1693,hc10:2569,True,train
1422584.3,ST398,hc10:19174,True,train
1280.59542,ST188,nogroup:1280.59542,True,test
1422452.3,ST398,hc10:19106,True,train
1280.8561,ST8,hc10:3762,True,train
1280.9805,ST8,hc10:3839,True,train
1422438.3,ST398,hc10:19655,True,train
1280.59536,ST1,nogroup:1280.59536,True,train
1280.9922,ST22,hc10:3858,True,train
1280.8108,ST25,hc10:2338,True,train
1280.59537,ST1,nogroup:1280.59537,True,train
1422403.3,ST398,hc10:19456,True,train
1280.4977,ST8,hc10:12241,True,train
1280.59471,ST5,nogroup:1280.59471,True,train
1280.9953,ST15,hc10:3869,True,train
1280.59510,ST188,nogroup:1280.59510,True,test
1413595.3,ST398,hc10:7204,True,train
1422686.3,ST398,hc10:19675,True,train
1280.59513,ST398,nogroup:1280.59513,True,train
1422561.3,ST398,hc10:19668,True,train
1280.10049,ST3446,hc10:3611,True,calibration
1280.8686,ST3455,hc10:3232,True,train
1422607.3,ST398,hc10:19720,True,train
1413487.3,ST398,hc10:6850,True,train
1422576.3,ST398,hc10:19079,True,train
1280.8124,ST8,hc10:1764,True,train
1413588.3,ST398,hc10:6868,True,train
1280.4950,ST1,hc10:12226,True,train
1280.59511,ST7,nogroup:1280.59511,True,test
1280.59525,ST239,nogroup:1280.59525,True,train
1422451.3,ST398,hc10:19665,True,train
1413488.3,ST398,hc10:6847,True,train
1280.4968,ST27,hc10:6775,True,train
1413323.3,ST398,hc10:6814,True,train
1280.59473,ST59,nogroup:1280.59473,True,train
1413439.3,ST398,hc10:11696,True,train
1422624.3,ST398,hc10:19197,True,train
1280.51773,ST7,hc10:5959,True,test
1422455.3,ST3709,hc10:19109,True,calibration
1422641.3,ST398,hc10:19204,True,train
1280.59504,ST7,nogroup:1280.59504,True,test
1422740.3,ST398,hc10:19479,True,train
1280.4938,ST72,hc10:6762,True,test
1280.4926,ST72,nogroup:1280.4926,True,test
1280.59489,ST188,nogroup:1280.59489,True,test
1280.8146,ST8,hc10:1026,True,train
1422631.3,ST398,hc10:19730,True,train
1280.59492,ST121,nogroup:1280.59492,True,train
1280.59494,ST398,nogroup:1280.59494,True,train
1422528.3,ST3706,hc10:19138,True,test
1422633.3,ST398,hc10:19732,True,train
1280.8466,ST1,hc10:2055,True,train
1280.9966,ST1,hc10:2968,True,train
1280.59486,ST2315,nogroup:1280.59486,True,train
1422715.3,ST398,hc10:19492,True,train
1422604.3,ST398,hc10:19718,True,train
1280.39472,ST5,hc10:4836,True,train
1280.4936,STsolo_1280.4936,hc10:12221,True,test
1413401.3,ST398,hc10:6830,True,train
1422495.3,ST398,hc10:19681,True,train
1280.59503,STsolo_1280.59503,nogroup:1280.59503,True,train
1280.59502,STsolo_1280.59502,nogroup:1280.59502,True,test
1422595.3,ST752,hc10:19182,True,test
1422517.3,ST398,hc10:19104,True,train
1280.8261,ST59,hc10:2558,True,train
1422524.3,ST398,hc10:19688,True,train
1280.59478,ST188,nogroup:1280.59478,True,test
1280.8221,ST8,hc10:2552,True,train
1280.59474,ST398,nogroup:1280.59474,True,train
1422615.3,ST398,hc10:19141,True,train
1280.29805,ST8,hc10:14911,True,train
1280.29953,ST22,hc10:13924,True,train
1280.16761,ST8,hc10:3007,True,train
1280.29941,ST338,hc10:13923,True,calibration
1280.30148,ST_NOVEL*,hc10:13081,True,test
1280.30078,ST239,hc10:14976,True,train
1280.16384,ST5,hc10:20686,True,train
1280.30152,ST398,hc10:13085,True,train
1280.29738,ST5,hc10:18188,True,train
1280.51914,ST239,hc10:6086,True,train
1280.30067,ST22,hc10:13973,True,train
1280.29945,ST59,hc10:18752,True,train
1280.29924,ST5,hc10:13304,True,train
1280.16548,ST72,hc10:20949,True,test
1280.29706,ST1,hc10:18719,True,train
1280.30195,ST8,hc10:13998,True,train
1280.30016,ST22,hc10:13945,True,train
1280.29725,ST22,hc10:13882,True,train
1280.29786,ST45,hc10:14908,True,calibration
1280.16557,ST5,hc10:20701,True,train
1280.16568,ST5,hc10:20706,True,train
1280.30403,ST5,hc10:18773,True,train
1280.29865,ST22,hc10:14928,True,train
1280.29929,ST5,hc10:13919,True,train
1280.9255,ST239,hc10:19405,True,train
